,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,As,Cu,Sb,Mo,Tl,B,Ba,Ca,W,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Sr,Ti,Y,Zr,Nb,Na,V,Au,Li,Be,Hg,Pd,Cr,Cs,K,Re,Rb
829,Li2SnO3,Li2SnO3_Va_O2,3.609249,15.294708,3.2893,0.00686795598793098,0.0,0.3519204911199248,0.641211552892144,-2.2246867915277777,0.07065057390197285,0.0,0.9264180268857121,0.0029313992123149992,-1.9611166666666666,-1.2314759999999998,12.218525,1.8290811764864776,1.1563898406269384,1.4218186362994787,3.61624,2.643013,1.96,1.0146233333333334,0.557021,0.98,1.7373979170556284,0.04628213611678346,0.0,0.0,2.8710308249028342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33465773617570516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190601277075114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,Li2SnO3,Li2SnO3_Va_O3,3.609249,15.294708,3.2893,0.00686795598793098,0.0,0.3519204911199248,0.641211552892144,-2.2246867915277777,0.07065057390197285,0.0,0.9264180268857121,0.0029313992123149992,-1.96261,-1.2122060000000001,12.264955,1.8361035301779558,1.1605607707894805,1.415499632138764,3.61624,2.643013,1.96,1.0146233333333334,0.557021,0.98,1.7283811814133587,0.04385390007149055,0.0,0.0,2.8967368651172647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343051407784666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218409591500429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,Li2TiO3,Li2TiO3_Va_O1,4.90203,21.50483,2.9008,0.8407440570216527,0.0,0.14731509007566934,0.011940852902678652,-2.981954403333334,0.02142419427101911,0.0,0.9739888290197655,0.004586976709215469,-2.44516,-1.1320620000000003,11.683306,2.250758093364949,1.0090262591643986,1.2899499904825475,5.038496666666666,2.118741,1.54,0.9478233333333335,0.6129370000000001,0.98,2.0085023273546594,0.05074907301647505,0.0,0.0,3.325907866507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305486979678909,0.0,0.0,0.0,0.0,0.0,0.0,0.6187022290156341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,Li2TiO3,Li2TiO3_Va_O2,4.90203,21.50483,2.9008,0.8407440570216527,0.0,0.14731509007566934,0.011940852902678652,-2.981954403333334,0.02142419427101911,0.0,0.9739888290197655,0.004586976709215469,-2.4484399999999997,-1.1077709999999996,11.563327,2.250476459246127,1.0069706927233282,1.3041884433876227,5.038496666666666,2.118741,1.54,0.9478233333333335,0.6129370000000001,0.98,1.9960306867751076,0.0555105734266596,0.0,0.0,3.136529246551615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350579156393573,0.0,0.0,0.0,0.0,0.0,0.0,0.6094315109339832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,Li2TiO3,Li2TiO3_Va_O3,4.90203,21.50483,2.9008,0.8407440570216527,0.0,0.14731509007566934,0.011940852902678652,-2.981954403333334,0.02142419427101911,0.0,0.9739888290197655,0.004586976709215469,-2.4370700000000003,-1.0642079999999998,11.045631,2.250855303177309,1.008286853618208,1.3015446228881262,5.038496666666666,2.118741,1.54,0.9478233333333335,0.6129370000000001,0.98,2.000150714707525,0.054587124596823196,0.0,0.0,3.163322390597105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33439338639275207,0.0,0.0,0.0,0.0,0.0,0.0,0.6110194890104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,Li2WO4,Li2WO4_Va_O1,4.007818333333334,10.573870333333334,3.5573000000000006,0.7382817104215182,0.0,0.24771896477089586,0.013999324807586162,-2.3523708066666673,0.013519962553646583,0.0,0.9801980405507893,0.00628199689556397,-1.7993933333333334,-0.9447479999999997,12.810921,1.3218717137086051,0.7001726091567916,1.8407509585590467,5.280993333333334,2.705111,2.36,1.26398,0.699206,0.98,2.222860974554237,0.23605218783291462,0.0,0.0,2.656495027428625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20294389600730198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610039161597835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,Li2WO4,Li2WO4_Va_O2,4.007818333333334,10.573870333333334,3.5573000000000006,0.7382817104215182,0.0,0.24771896477089586,0.013999324807586162,-2.3523708066666673,0.013519962553646583,0.0,0.9801980405507893,0.00628199689556397,-2.1050833333333334,-1.1076240000000004,12.659185,1.4514156013630273,0.7559692605633628,2.13961046833642,5.280993333333334,2.705111,2.36,1.26398,0.699206,0.98,2.091193552824711,0.30601369827194885,0.0,0.0,2.656574726890578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29479476129523613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39919154043281513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,Li2ZnGeO4,Li2ZnGeO4_Va_O1,3.2604246666666667,3.4787029999999994,3.3018,0.00261392588055601,0.0,0.3499961567434493,0.6473899173759946,-2.225629343333333,0.11246229155033717,0.0,0.8811373415006726,0.00640036694899017,-1.7616933333333333,-1.0447980000000001,12.734268,1.5365189476443601,0.8899453812467067,1.6019860100096452,3.039823333333333,1.838511,2.01,1.0260233333333333,0.606824,0.98,2.0156719335716695,0.08292387493920877,0.26135868160388803,0.0,3.3215894910350334,0.0,0.2220803516525178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4336370918043853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,Li2ZnGeO4,Li2ZnGeO4_Va_O2,3.2604246666666667,3.4787029999999994,3.3018,0.00261392588055601,0.0,0.3499961567434493,0.6473899173759946,-2.225629343333333,0.11246229155033717,0.0,0.8811373415006726,0.00640036694899017,-1.7778800000000003,-1.0356129999999997,12.593464,1.5270597957228964,0.8642751008498623,1.583843393922387,3.039823333333333,1.791233,2.01,1.0260233333333333,0.606824,0.98,2.02068330549673,0.07790165767190595,0.23173022453657094,0.0,3.2327258157185,0.0,0.2589898280251196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313782897664035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Li2ZnGeO4,Li2ZnGeO4_Va_O3,3.2604246666666667,3.4787029999999994,3.3018,0.00261392588055601,0.0,0.3499961567434493,0.6473899173759946,-2.225629343333333,0.11246229155033717,0.0,0.8811373415006726,0.00640036694899017,-1.7748366666666666,-1.024781,12.163402,1.502504556560404,0.8608463259455494,1.54778440909646,3.039823333333333,1.791233,2.01,1.0260233333333333,0.606824,0.98,2.0401118993103755,0.07377051188490255,0.23294349395756336,0.0,3.211624454635973,0.0,0.21847335982583516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47481263433169896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,Li2ZnGeO4,Li2ZnGeO4_Va_O4,3.2604246666666667,3.4787029999999994,3.3018,0.00261392588055601,0.0,0.3499961567434493,0.6473899173759946,-2.225629343333333,0.11246229155033717,0.0,0.8811373415006726,0.00640036694899017,-1.7797933333333333,-0.962491,11.881118,1.5050259180484393,0.8560884080555508,1.5458399347420548,3.039823333333333,1.791233,2.01,1.0260233333333333,0.602597,0.98,2.0404241112378476,0.07276196310614108,0.23178054130787798,0.0,3.272919019466591,0.0,0.22106201187139352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743954837145875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,Li2ZrO3,Li2ZrO3_Va_O1,4.172960333333333,24.127382333333333,3.8753,0.8592890142623535,0.0,0.1347003345606993,0.006010651176947124,-3.0402037461111107,0.011720775191623121,0.0,0.9845837172070896,0.0036955076012871986,-2.6079399999999997,-1.212656,12.050963,2.445950480153751,1.2054285903370674,1.1449669208845226,5.204283333333334,2.3808760000000007,1.33,1.07539,0.599478,0.98,1.8145869792055516,0.01789211739837496,0.0,0.0,4.098237565065355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455780345272,0.0,0.0,0.0,0.0,0.636529848074425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,Li2ZrO3,Li2ZrO3_Va_O2,4.172960333333333,24.127382333333333,3.8753,0.8592890142623535,0.0,0.1347003345606993,0.006010651176947124,-3.0402037461111107,0.011720775191623121,0.0,0.9845837172070896,0.0036955076012871986,-2.38247,-1.2191210000000003,12.282301,2.244551882179026,1.1078019038647566,1.2176065976395003,5.204283333333334,2.3808760000000007,1.33,1.07539,0.599478,0.98,1.6128986741663327,0.050417240191246514,0.0,0.0,3.976159902534457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32451481934009596,0.0,0.0,0.0,0.0,0.6250679404686575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Li3AsO4,Li3AsO4_Va_O1,2.8091413333333333,2.9378433333333334,4.2397,0.0004347692268351671,0.0,0.4647662675211679,0.5347989632519969,-2.270408983125,0.007855143828523722,0.0,0.9817085300654065,0.010436326106069737,-1.5312166666666667,-1.3501649999999996,16.154793,1.3310304482756568,1.1841150105527511,1.5169493855184373,3.081416666666667,2.950574,2.18,1.0362366666666667,0.822594,0.98,1.9209146331378673,0.09177648023985863,0.0,0.0,2.803130437191342,0.0,0.0,0.0,0.0,0.25931603677365406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489074829864874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,Li3AsO4,Li3AsO4_Va_O2,2.8091413333333333,2.9378433333333334,4.2397,0.0004347692268351671,0.0,0.4647662675211679,0.5347989632519969,-2.270408983125,0.007855143828523722,0.0,0.9817085300654065,0.010436326106069737,-1.56573,-1.4017850000000003,17.376413,1.311615515992484,1.1531125649381622,1.4626668024848646,3.081416666666667,2.950574,2.18,1.0362366666666667,0.8104709999999999,0.98,1.9366917382193185,0.081149771694674,0.0,0.0,2.740268836548691,0.0,0.0,0.0,0.0,0.23586530342997206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829849248753541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Li3AsO4,Li3AsO4_Va_O3,2.8091413333333333,2.9378433333333334,4.2397,0.0004347692268351671,0.0,0.4647662675211679,0.5347989632519969,-2.270408983125,0.007855143828523722,0.0,0.9817085300654065,0.010436326106069737,-1.5388333333333335,-1.3137600000000003,16.15589,1.3076543395572553,1.1512591349662293,1.471247625471115,3.081416666666667,2.950574,2.18,1.0362366666666667,0.8104709999999999,0.98,1.951400765075329,0.08386630835213696,0.0,0.0,2.690023639579814,0.0,0.0,0.0,0.0,0.2374470891040486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786866025438145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Li3BO3,Li3BO3_Va_O1,2.6513243333333336,4.208814,5.2981,0.0,0.0,0.22782370913247274,0.7721762908675276,-2.5554420863095233,0.0,0.0,0.9859757039540933,0.01402429604590657,-1.6142500000000002,-1.3829570000000002,13.7393,1.1968454254392553,1.02135487859464,1.309903996244476,1.8407333333333333,1.996523,2.04,0.9847666666666667,0.696449,0.98,2.4966280991303913,0.017087374598892577,0.0,0.0,4.798277232740048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27157457993509465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711338045466013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,Li3BO3,Li3BO3_Va_O2,2.6513243333333336,4.208814,5.2981,0.0,0.0,0.22782370913247274,0.7721762908675276,-2.5554420863095233,0.0,0.0,0.9859757039540933,0.01402429604590657,-1.6304766666666666,-1.3463630000000002,13.205341,1.2081243767948278,1.0431909744451837,1.2733264597235097,1.8407333333333333,1.996523,2.04,0.9847666666666667,0.71082,0.98,2.570793878591606,0.006303308730483488,0.0,0.0,4.81479731759157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620946417420002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316020495275164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,Li3BO3,Li3BO3_Va_O3,2.6513243333333336,4.208814,5.2981,0.0,0.0,0.22782370913247274,0.7721762908675276,-2.5554420863095233,0.0,0.0,0.9859757039540933,0.01402429604590657,-1.6432966666666668,-1.4176409999999997,13.638548,1.239175699046643,1.0753995349744379,1.2988153919415162,1.8407333333333333,1.996523,2.04,0.9847666666666667,0.71082,0.98,2.5575295415649366,0.006537265044136804,0.0,0.0,4.790798412402802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855978489933393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7078648859625238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,Li3BiO4,Li3BiO4_Va_O2,4.468119,13.357069333333333,1.5349,0.007361966956505834,0.0,0.656173428495137,0.33646460454835736,-1.8847122449999998,0.025077342271425402,0.0,0.9687432060101918,0.006179451718382676,-1.9253133333333334,-1.2268470000000002,14.365358,1.6879144019593328,1.1064156734733057,1.6260762693038433,4.142253333333334,2.64929,2.02,1.0257466666666666,0.653484,0.98,2.0735158899237494,0.13032773607269799,0.0,0.0,1.1477907378204237,0.0,0.0,0.31295196015865945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567203037686426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,Li3CuO3,Li3CuO3_Va_O1,5.031586,11.323666333333334,1.3807,0.45266783498557533,0.0,0.5186520979217085,0.028680067092716057,-1.7813896964285716,0.1051928220447269,0.0,0.875261500692877,0.019545677262395908,-1.2778833333333333,-0.7862549999999997,10.268089,0.9645158488559034,0.498523807019323,1.4688658705820483,1.1746333333333334,0.6091470000000001,1.9,1.0110066666666666,0.44605799999999995,0.98,2.557263633863259,0.05593092833178754,0.0,0.0,1.2684491865472,0.0,0.0,0.0,0.0,0.0,0.38182150748462074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5622475641835918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,Li3CuO3,Li3CuO3_Va_O2,5.031586,11.323666333333334,1.3807,0.45266783498557533,0.0,0.5186520979217085,0.028680067092716057,-1.7813896964285716,0.1051928220447269,0.0,0.875261500692877,0.019545677262395908,-1.5991466666666667,-0.6311299999999997,10.198767,1.0664260387408895,0.4616548713337591,1.2260555158475108,1.1746333333333334,0.6087380000000007,1.9,1.0110066666666666,0.41851000000000005,0.98,1.529115338130841,0.02425297601034672,0.0,0.0,1.907166275473377,0.0,0.0,0.0,0.0,0.0,0.20260129876310626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731457252265472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,Li3SbO4,Li3SbO4_Va_O1,3.5022939999999996,9.751009333333334,3.2216999999999993,0.004333630548965213,0.0,0.46434238763586805,0.5313239818151667,-2.2137175437499996,0.008403525153614014,0.0,0.9834244528977792,0.008172021948606589,-1.8994933333333333,-1.318142,13.572996,1.6510297859283374,1.1920085007608152,1.6490904880882649,4.111823333333334,2.945465,2.05,1.025,0.677084,0.98,2.4738478379801805,0.13510452614113233,0.0,0.0,2.4431457241635783,0.0,0.0,0.0,0.0,0.0,0.0,0.3147040689542798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550191404904588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,Li3SbO4,Li3SbO4_Va_O2,3.5022939999999996,9.751009333333334,3.2216999999999993,0.004333630548965213,0.0,0.46434238763586805,0.5313239818151667,-2.2137175437499996,0.008403525153614014,0.0,0.9834244528977792,0.008172021948606589,-1.8372600000000003,-1.3402760000000002,14.221061,1.578662047688007,1.1066847731528957,1.249083567388437,4.111823333333334,2.945465,2.05,1.025,0.6769240000000001,0.98,1.5750525954426997,0.029961893966248584,0.0,0.0,2.9084295209751048,0.0,0.0,0.0,0.0,0.0,0.0,0.18259561516959383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874424908641576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Li3VO4,Li3VO4_Va_O1,3.2253493333333334,3.5013403333333337,3.8632,0.7724831569931686,0.0,0.2187313033669702,0.008785539639860968,-2.502745246250001,0.009343929828986592,0.0,0.9752744531139522,0.015381617057061255,-1.6271166666666665,-1.2317660000000004,17.356938,1.355049737536741,1.0426519136691392,1.3193817958262504,2.9887866666666665,2.373307,1.63,1.1116366666666666,0.818705,0.98,1.5086935127160859,0.07556295200449033,0.0,0.0,3.5007937489455303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23614912906954472,0.0,0.688287918925965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Li3VO4,Li3VO4_Va_O2,3.2253493333333334,3.5013403333333337,3.8632,0.7724831569931686,0.0,0.2187313033669702,0.008785539639860968,-2.502745246250001,0.009343929828986592,0.0,0.9752744531139522,0.015381617057061255,-1.5523600000000002,-1.229876,16.587726,1.3606482014982644,1.0510212854839445,1.372361104887088,2.9887866666666665,2.373307,1.63,1.1116366666666666,0.817529,0.98,1.5644634627187377,0.09039578825021048,0.0,0.0,3.222575882096816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261519178140877,0.0,0.6480850336089126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,Li3VO4,Li3VO4_Va_O3,3.2253493333333334,3.5013403333333337,3.8632,0.7724831569931686,0.0,0.2187313033669702,0.008785539639860968,-2.502745246250001,0.009343929828986592,0.0,0.9752744531139522,0.015381617057061255,-1.5279133333333332,-1.1779260000000003,16.252795,1.3390049916366935,1.0301136175138552,1.3340269490695902,2.9887866666666665,2.362896,1.63,1.1116366666666666,0.817529,0.98,1.5133918519216412,0.08125729873178163,0.0,0.0,3.4626431088709984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23712922182985774,0.0,0.6816134794383608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,2.751889,6.575923333333335,4.785500000000001,0.06720086647812344,0.0,0.23187004693418423,0.700929086587692,-2.778116286666667,0.013449683163358463,0.0,0.9765717031783379,0.009978613658303694,-1.6665166666666666,-1.4825970000000002,14.783945,1.3637780421674284,1.179719806830161,1.340732269050028,2.415836666666667,2.176289,2.04,0.9560466666666666,0.720217,0.98,2.4144545403935864,0.029941571777089282,0.0,0.0,4.5741670194596376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268084184416735,0.0,0.14533834983246344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566358939737123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,2.751889,6.575923333333335,4.785500000000001,0.06720086647812344,0.0,0.23187004693418423,0.700929086587692,-2.778116286666667,0.013449683163358463,0.0,0.9765717031783379,0.009978613658303694,-1.60395,-1.4893289999999997,15.593594,1.1930099015630822,1.082036464834014,1.3057261438173848,1.8461733333333334,2.176289,2.04,0.9560466666666666,0.717999,0.98,2.4188471647073015,0.0199946771013762,0.0,0.0,4.637922226923833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605331234937198,0.0,0.01870636223283189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007658371720721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,2.751889,6.575923333333335,4.785500000000001,0.06720086647812344,0.0,0.23187004693418423,0.700929086587692,-2.778116286666667,0.013449683163358463,0.0,0.9765717031783379,0.009978613658303694,-1.79442,-1.4524759999999999,14.666367,1.4534451112144224,1.2058400319536977,1.4787474353863248,2.415836666666667,2.176009,2.04,0.9560466666666666,0.717999,0.98,2.4910067969527896,0.08424253669540241,0.0,0.0,4.526859448672085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2689117935826648,0.0,0.3232146959004911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32363097382144174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,Li4GeO4,Li4GeO4_Va_O1,2.976393,4.103870333333333,4.0272,0.0035940394030418835,0.0,0.3890127658433291,0.6073931947536291,-2.2978871192592587,0.012533316024306667,0.0,0.9771643735266633,0.010302310449029772,-1.7050266666666667,-1.2282830000000002,14.041756,1.253168270203772,0.9207481984657281,1.3868120812400504,2.8411899999999997,2.1537800000000002,2.01,1.0055266666666667,0.698037,0.98,1.7684252098683788,0.06828121108986458,0.23188378830969297,0.0,3.6959301576102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998350006004426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Li4GeO4,Li4GeO4_Va_O2,2.976393,4.103870333333333,4.0272,0.0035940394030418835,0.0,0.3890127658433291,0.6073931947536291,-2.2978871192592587,0.012533316024306667,0.0,0.9771643735266633,0.010302310449029772,-1.7547533333333334,-1.3053220000000003,15.581409,1.2894493326083232,0.9487734257208037,1.3543613916205228,2.8411899999999997,2.1537800000000002,2.01,1.0055266666666667,0.698037,0.98,1.7241108942456838,0.055358038998894736,0.23124331619732238,0.0,3.66248291868375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7133986448037829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
